timestamp,category,customer_type,unit_price,quantity,total,payment_type,Month_num,Month_name,Year_num,Day,Day_of_Week,Hour,Time_of_Day,customer_type_encoded,payment_type_encoded
2022-03-02 15:19:41,baking,gold,2.49,3,7.470000000000001,credit card,3,Mar,2022,2,Wednesday,15,Afternoon,1,1
2022-03-04 18:12:36,baking,premium,2.49,3,7.470000000000001,cash,3,Mar,2022,4,Friday,18,Evening,3,0
2022-03-06 14:02:10,baking,standard,8.19,4,32.76,e-wallet,3,Mar,2022,6,Sunday,14,Afternoon,4,3
2022-03-04 09:15:28,baking,standard,7.99,4,31.96,cash,3,Mar,2022,4,Friday,9,Morning,4,0
2022-03-03 14:37:18,baking,standard,2.99,3,8.97,debit card,3,Mar,2022,3,Thursday,14,Afternoon,4,2
2022-03-03 14:05:35,baking,premium,5.99,3,17.97,e-wallet,3,Mar,2022,3,Thursday,14,Afternoon,3,3
2022-03-05 13:49:26,baking,basic,3.99,3,11.97,e-wallet,3,Mar,2022,5,Saturday,13,Afternoon,0,3
2022-03-07 14:05:51,baking,gold,7.99,4,31.96,e-wallet,3,Mar,2022,7,Monday,14,Afternoon,1,3
2022-03-04 15:31:29,baking,non-member,2.19,1,2.19,credit card,3,Mar,2022,4,Friday,15,Afternoon,2,1
2022-03-07 14:20:39,baking,non-member,6.99,1,6.99,debit card,3,Mar,2022,7,Monday,14,Afternoon,2,2
2022-03-01 17:40:10,baking,standard,8.19,4,32.76,cash,3,Mar,2022,1,Tuesday,17,Afternoon,4,0
2022-03-07 14:31:38,baking,non-member,2.49,1,2.49,e-wallet,3,Mar,2022,7,Monday,14,Afternoon,2,3
2022-03-04 10:00:15,baking,standard,8.19,1,8.19,cash,3,Mar,2022,4,Friday,10,Morning,4,0
2022-03-02 18:06:50,baking,standard,8.19,3,24.57,cash,3,Mar,2022,2,Wednesday,18,Evening,4,0
2022-03-02 12:36:38,baking,premium,5.99,2,11.98,e-wallet,3,Mar,2022,2,Wednesday,12,Afternoon,3,3
2022-03-01 18:51:53,baking,gold,7.19,2,14.38,debit card,3,Mar,2022,1,Tuesday,18,Evening,1,2
2022-03-01 18:53:07,baking,standard,2.49,4,9.96,debit card,3,Mar,2022,1,Tuesday,18,Evening,4,2
2022-03-03 17:43:23,baking,basic,7.19,1,7.19,credit card,3,Mar,2022,3,Thursday,17,Afternoon,0,1
2022-03-03 19:28:37,baking,gold,8.19,4,32.76,cash,3,Mar,2022,3,Thursday,19,Evening,1,0
2022-03-02 18:32:38,baking,basic,7.49,2,14.98,debit card,3,Mar,2022,2,Wednesday,18,Evening,0,2
2022-03-07 13:20:28,baking,premium,5.99,2,11.98,e-wallet,3,Mar,2022,7,Monday,13,Afternoon,3,3
2022-03-03 11:34:34,baking,non-member,8.19,2,16.38,debit card,3,Mar,2022,3,Thursday,11,Morning,2,2
2022-03-01 10:10:43,baking,standard,2.19,2,4.38,e-wallet,3,Mar,2022,1,Tuesday,10,Morning,4,3
2022-03-03 15:22:35,baking,non-member,5.99,3,17.97,cash,3,Mar,2022,3,Thursday,15,Afternoon,2,0
2022-03-04 09:36:59,baking,gold,2.19,1,2.19,cash,3,Mar,2022,4,Friday,9,Morning,1,0
2022-03-04 18:01:24,baking,gold,7.99,3,23.97,e-wallet,3,Mar,2022,4,Friday,18,Evening,1,3
2022-03-06 17:05:51,baking,gold,7.99,2,15.98,credit card,3,Mar,2022,6,Sunday,17,Afternoon,1,1
2022-03-06 10:36:01,baking,gold,8.19,4,32.76,cash,3,Mar,2022,6,Sunday,10,Morning,1,0
2022-03-01 10:12:28,baking,basic,8.19,2,16.38,cash,3,Mar,2022,1,Tuesday,10,Morning,0,0
2022-03-04 13:44:04,baking,gold,7.49,1,7.49,e-wallet,3,Mar,2022,4,Friday,13,Afternoon,1,3
2022-03-02 16:34:09,baking,standard,7.19,2,14.38,debit card,3,Mar,2022,2,Wednesday,16,Afternoon,4,2
2022-03-03 14:39:35,baking,standard,8.19,3,24.57,debit card,3,Mar,2022,3,Thursday,14,Afternoon,4,2
2022-03-05 17:16:48,baking,basic,2.99,3,8.97,cash,3,Mar,2022,5,Saturday,17,Afternoon,0,0
2022-03-04 09:31:17,baking,premium,2.19,2,4.38,debit card,3,Mar,2022,4,Friday,9,Morning,3,2
2022-03-07 10:01:24,baking,basic,2.49,1,2.49,debit card,3,Mar,2022,7,Monday,10,Morning,0,2
2022-03-06 15:15:25,baking,basic,2.19,1,2.19,debit card,3,Mar,2022,6,Sunday,15,Afternoon,0,2
2022-03-02 18:47:29,baking,premium,5.99,1,5.99,credit card,3,Mar,2022,2,Wednesday,18,Evening,3,1
2022-03-01 13:11:58,baking,basic,7.49,2,14.98,credit card,3,Mar,2022,1,Tuesday,13,Afternoon,0,1
2022-03-02 14:27:26,baking,premium,2.99,2,5.98,credit card,3,Mar,2022,2,Wednesday,14,Afternoon,3,1
2022-03-01 15:37:01,baking,gold,7.49,4,29.96,e-wallet,3,Mar,2022,1,Tuesday,15,Afternoon,1,3
2022-03-06 14:45:55,baking,non-member,6.99,1,6.99,e-wallet,3,Mar,2022,6,Sunday,14,Afternoon,2,3
2022-03-07 18:13:44,baking,basic,6.99,4,27.96,cash,3,Mar,2022,7,Monday,18,Evening,0,0
2022-03-04 18:16:28,baking,premium,5.99,4,23.96,debit card,3,Mar,2022,4,Friday,18,Evening,3,2
2022-03-07 10:04:14,baking,gold,6.99,2,13.98,e-wallet,3,Mar,2022,7,Monday,10,Morning,1,3
2022-03-01 14:26:15,baking,standard,8.19,4,32.76,cash,3,Mar,2022,1,Tuesday,14,Afternoon,4,0
2022-03-07 19:39:46,baking,basic,2.19,4,8.76,debit card,3,Mar,2022,7,Monday,19,Evening,0,2
2022-03-07 18:48:06,baking,premium,6.99,3,20.97,cash,3,Mar,2022,7,Monday,18,Evening,3,0
2022-03-01 15:48:20,baking,standard,5.99,1,5.99,e-wallet,3,Mar,2022,1,Tuesday,15,Afternoon,4,3
2022-03-06 16:15:45,snacks,premium,4.99,1,4.99,e-wallet,3,Mar,2022,6,Sunday,16,Afternoon,3,3
2022-03-07 11:08:52,snacks,basic,0.19,3,0.5700000000000001,debit card,3,Mar,2022,7,Monday,11,Morning,0,2
2022-03-06 09:31:04,snacks,gold,3.19,4,12.76,credit card,3,Mar,2022,6,Sunday,9,Morning,1,1
2022-03-07 12:46:30,snacks,gold,1.99,4,7.96,credit card,3,Mar,2022,7,Monday,12,Afternoon,1,1
2022-03-06 13:07:13,snacks,basic,0.49,2,0.98,cash,3,Mar,2022,6,Sunday,13,Afternoon,0,0
2022-03-02 19:51:26,snacks,gold,0.19,3,0.5700000000000001,cash,3,Mar,2022,2,Wednesday,19,Evening,1,0
2022-03-01 12:25:52,snacks,basic,4.49,3,13.47,credit card,3,Mar,2022,1,Tuesday,12,Afternoon,0,1
2022-03-01 17:39:21,snacks,standard,0.19,4,0.76,cash,3,Mar,2022,1,Tuesday,17,Afternoon,4,0
2022-03-06 16:37:17,snacks,standard,1.99,1,1.99,credit card,3,Mar,2022,6,Sunday,16,Afternoon,4,1
2022-03-04 18:10:23,snacks,gold,0.49,4,1.96,debit card,3,Mar,2022,4,Friday,18,Evening,1,2
2022-03-06 19:18:52,snacks,basic,4.49,1,4.49,cash,3,Mar,2022,6,Sunday,19,Evening,0,0
2022-03-06 13:51:42,snacks,gold,1.19,1,1.19,credit card,3,Mar,2022,6,Sunday,13,Afternoon,1,1
2022-03-03 09:44:33,snacks,non-member,0.19,4,0.76,cash,3,Mar,2022,3,Thursday,9,Morning,2,0
2022-03-04 13:20:42,snacks,gold,2.99,2,5.98,cash,3,Mar,2022,4,Friday,13,Afternoon,1,0
2022-03-06 17:40:44,snacks,premium,0.49,2,0.98,credit card,3,Mar,2022,6,Sunday,17,Afternoon,3,1
2022-03-02 13:52:25,snacks,non-member,4.49,3,13.47,e-wallet,3,Mar,2022,2,Wednesday,13,Afternoon,2,3
2022-03-01 14:52:58,snacks,standard,3.19,2,6.38,debit card,3,Mar,2022,1,Tuesday,14,Afternoon,4,2
2022-03-01 11:49:07,snacks,premium,1.99,1,1.99,cash,3,Mar,2022,1,Tuesday,11,Morning,3,0
2022-03-04 15:58:30,snacks,basic,0.49,4,1.96,debit card,3,Mar,2022,4,Friday,15,Afternoon,0,2
2022-03-01 19:18:12,snacks,basic,2.99,4,11.96,cash,3,Mar,2022,1,Tuesday,19,Evening,0,0
2022-03-07 12:28:46,snacks,gold,0.19,3,0.5700000000000001,credit card,3,Mar,2022,7,Monday,12,Afternoon,1,1
2022-03-04 11:36:15,snacks,basic,4.19,3,12.57,debit card,3,Mar,2022,4,Friday,11,Morning,0,2
2022-03-04 10:04:08,snacks,non-member,0.49,2,0.98,e-wallet,3,Mar,2022,4,Friday,10,Morning,2,3
2022-03-01 11:19:29,snacks,gold,1.99,3,5.97,credit card,3,Mar,2022,1,Tuesday,11,Morning,1,1
2022-03-06 18:20:50,snacks,premium,1.99,3,5.97,debit card,3,Mar,2022,6,Sunday,18,Evening,3,2
2022-03-07 12:38:16,snacks,basic,4.19,3,12.57,e-wallet,3,Mar,2022,7,Monday,12,Afternoon,0,3
2022-03-06 09:59:08,snacks,gold,4.99,3,14.97,cash,3,Mar,2022,6,Sunday,9,Morning,1,0
2022-03-04 16:00:07,snacks,basic,2.99,1,2.99,credit card,3,Mar,2022,4,Friday,16,Afternoon,0,1
2022-03-04 11:51:45,snacks,standard,2.99,1,2.99,cash,3,Mar,2022,4,Friday,11,Morning,4,0
2022-03-07 16:26:37,snacks,standard,4.19,2,8.38,cash,3,Mar,2022,7,Monday,16,Afternoon,4,0
2022-03-02 15:08:52,snacks,gold,3.99,4,15.96,credit card,3,Mar,2022,2,Wednesday,15,Afternoon,1,1
2022-03-02 12:51:05,snacks,non-member,2.99,2,5.98,e-wallet,3,Mar,2022,2,Wednesday,12,Afternoon,2,3
2022-03-07 12:19:37,snacks,basic,1.99,4,7.96,cash,3,Mar,2022,7,Monday,12,Afternoon,0,0
2022-03-02 16:54:23,snacks,premium,1.19,1,1.19,credit card,3,Mar,2022,2,Wednesday,16,Afternoon,3,1
2022-03-01 15:05:28,snacks,non-member,4.99,4,19.96,credit card,3,Mar,2022,1,Tuesday,15,Afternoon,2,1
2022-03-07 18:25:19,snacks,standard,1.99,4,7.96,credit card,3,Mar,2022,7,Monday,18,Evening,4,1
2022-03-05 10:13:30,snacks,non-member,2.99,2,5.98,credit card,3,Mar,2022,5,Saturday,10,Morning,2,1
2022-03-06 19:37:01,snacks,non-member,1.19,4,4.76,cash,3,Mar,2022,6,Sunday,19,Evening,2,0
2022-03-07 11:24:15,snacks,gold,4.49,4,17.96,cash,3,Mar,2022,7,Monday,11,Morning,1,0
2022-03-07 15:09:49,snacks,standard,3.99,2,7.98,cash,3,Mar,2022,7,Monday,15,Afternoon,4,0
2022-03-03 14:13:14,snacks,basic,3.19,4,12.76,credit card,3,Mar,2022,3,Thursday,14,Afternoon,0,1
2022-03-04 09:31:25,snacks,standard,1.99,4,7.96,cash,3,Mar,2022,4,Friday,9,Morning,4,0
2022-03-07 12:38:24,snacks,non-member,2.99,4,11.96,e-wallet,3,Mar,2022,7,Monday,12,Afternoon,2,3
2022-03-07 10:59:23,snacks,basic,0.19,1,0.19,e-wallet,3,Mar,2022,7,Monday,10,Morning,0,3
2022-03-01 13:37:52,snacks,non-member,1.99,1,1.99,e-wallet,3,Mar,2022,1,Tuesday,13,Afternoon,2,3
2022-03-03 16:04:23,snacks,basic,2.99,1,2.99,credit card,3,Mar,2022,3,Thursday,16,Afternoon,0,1
2022-03-01 10:09:08,snacks,basic,1.99,4,7.96,e-wallet,3,Mar,2022,1,Tuesday,10,Morning,0,3
2022-03-04 17:33:43,snacks,premium,1.99,2,3.98,cash,3,Mar,2022,4,Friday,17,Afternoon,3,0
2022-03-07 10:47:37,snacks,gold,0.49,1,0.49,debit card,3,Mar,2022,7,Monday,10,Morning,1,2
2022-03-06 11:21:49,snacks,non-member,2.99,4,11.96,cash,3,Mar,2022,6,Sunday,11,Morning,2,0
2022-03-04 13:17:30,snacks,standard,1.99,2,3.98,cash,3,Mar,2022,4,Friday,13,Afternoon,4,0
2022-03-01 18:57:50,snacks,non-member,1.19,3,3.57,debit card,3,Mar,2022,1,Tuesday,18,Evening,2,2
2022-03-05 15:57:54,snacks,gold,1.99,4,7.96,credit card,3,Mar,2022,5,Saturday,15,Afternoon,1,1
2022-03-05 11:54:07,snacks,premium,1.19,4,4.76,debit card,3,Mar,2022,5,Saturday,11,Morning,3,2
2022-03-01 10:28:52,snacks,premium,3.19,1,3.19,cash,3,Mar,2022,1,Tuesday,10,Morning,3,0
2022-03-01 16:42:27,snacks,non-member,4.19,1,4.19,credit card,3,Mar,2022,1,Tuesday,16,Afternoon,2,1
2022-03-06 14:38:15,snacks,premium,0.49,3,1.47,cash,3,Mar,2022,6,Sunday,14,Afternoon,3,0
2022-03-04 16:08:39,snacks,standard,1.19,1,1.19,e-wallet,3,Mar,2022,4,Friday,16,Afternoon,4,3
2022-03-07 18:17:10,snacks,standard,1.49,4,5.96,debit card,3,Mar,2022,7,Monday,18,Evening,4,2
2022-03-05 11:20:04,snacks,premium,1.19,2,2.38,cash,3,Mar,2022,5,Saturday,11,Morning,3,0
2022-03-04 17:06:59,snacks,standard,0.49,2,0.98,debit card,3,Mar,2022,4,Friday,17,Afternoon,4,2
2022-03-02 12:24:53,snacks,standard,1.99,2,3.98,e-wallet,3,Mar,2022,2,Wednesday,12,Afternoon,4,3
2022-03-03 10:52:39,snacks,standard,2.99,2,5.98,e-wallet,3,Mar,2022,3,Thursday,10,Morning,4,3
2022-03-04 12:14:12,snacks,premium,2.99,3,8.97,credit card,3,Mar,2022,4,Friday,12,Afternoon,3,1
2022-03-04 10:57:21,snacks,basic,3.19,1,3.19,debit card,3,Mar,2022,4,Friday,10,Morning,0,2
2022-03-05 15:47:02,snacks,gold,1.19,1,1.19,debit card,3,Mar,2022,5,Saturday,15,Afternoon,1,2
2022-03-07 13:41:56,snacks,standard,3.99,2,7.98,credit card,3,Mar,2022,7,Monday,13,Afternoon,4,1
2022-03-02 09:16:52,snacks,standard,1.99,2,3.98,cash,3,Mar,2022,2,Wednesday,9,Morning,4,0
2022-03-05 09:38:42,snacks,standard,4.19,3,12.57,debit card,3,Mar,2022,5,Saturday,9,Morning,4,2
2022-03-01 14:45:39,snacks,standard,3.99,2,7.98,credit card,3,Mar,2022,1,Tuesday,14,Afternoon,4,1
2022-03-02 17:49:36,snacks,standard,1.19,1,1.19,e-wallet,3,Mar,2022,2,Wednesday,17,Afternoon,4,3
2022-03-03 16:15:50,snacks,non-member,4.99,4,19.96,credit card,3,Mar,2022,3,Thursday,16,Afternoon,2,1
2022-03-01 12:34:32,snacks,gold,3.19,2,6.38,cash,3,Mar,2022,1,Tuesday,12,Afternoon,1,0
2022-03-06 13:54:01,snacks,gold,1.49,3,4.47,e-wallet,3,Mar,2022,6,Sunday,13,Afternoon,1,3
2022-03-06 09:43:16,snacks,basic,2.99,3,8.97,credit card,3,Mar,2022,6,Sunday,9,Morning,0,1
2022-03-07 09:01:53,snacks,premium,4.19,2,8.38,cash,3,Mar,2022,7,Monday,9,Morning,3,0
2022-03-01 16:45:43,snacks,premium,4.19,3,12.57,credit card,3,Mar,2022,1,Tuesday,16,Afternoon,3,1
2022-03-02 13:58:32,snacks,non-member,4.19,4,16.76,cash,3,Mar,2022,2,Wednesday,13,Afternoon,2,0
2022-03-05 19:33:10,snacks,non-member,0.49,4,1.96,debit card,3,Mar,2022,5,Saturday,19,Evening,2,2
2022-03-03 10:03:05,snacks,non-member,3.19,3,9.57,credit card,3,Mar,2022,3,Thursday,10,Morning,2,1
2022-03-03 16:38:57,snacks,premium,0.49,2,0.98,debit card,3,Mar,2022,3,Thursday,16,Afternoon,3,2
2022-03-07 13:34:38,snacks,gold,3.19,2,6.38,cash,3,Mar,2022,7,Monday,13,Afternoon,1,0
2022-03-03 19:01:06,snacks,premium,2.99,1,2.99,e-wallet,3,Mar,2022,3,Thursday,19,Evening,3,3
2022-03-03 17:22:48,snacks,gold,4.99,3,14.97,debit card,3,Mar,2022,3,Thursday,17,Afternoon,1,2
2022-03-01 09:29:03,snacks,non-member,3.19,2,6.38,debit card,3,Mar,2022,1,Tuesday,9,Morning,2,2
2022-03-01 13:00:13,snacks,non-member,0.19,2,0.38,credit card,3,Mar,2022,1,Tuesday,13,Afternoon,2,1
2022-03-06 14:13:42,snacks,standard,3.19,4,12.76,debit card,3,Mar,2022,6,Sunday,14,Afternoon,4,2
2022-03-06 13:06:23,snacks,basic,3.19,1,3.19,credit card,3,Mar,2022,6,Sunday,13,Afternoon,0,1
2022-03-02 17:44:52,snacks,basic,2.99,2,5.98,credit card,3,Mar,2022,2,Wednesday,17,Afternoon,0,1
2022-03-04 10:39:56,snacks,basic,4.99,3,14.97,credit card,3,Mar,2022,4,Friday,10,Morning,0,1
2022-03-01 09:00:13,snacks,standard,1.99,3,5.97,debit card,3,Mar,2022,1,Tuesday,9,Morning,4,2
2022-03-01 12:38:13,snacks,gold,4.19,1,4.19,debit card,3,Mar,2022,1,Tuesday,12,Afternoon,1,2
2022-03-02 10:09:15,snacks,non-member,2.99,4,11.96,cash,3,Mar,2022,2,Wednesday,10,Morning,2,0
2022-03-03 15:50:00,snacks,standard,0.19,4,0.76,debit card,3,Mar,2022,3,Thursday,15,Afternoon,4,2
2022-03-06 13:15:02,snacks,standard,1.99,1,1.99,e-wallet,3,Mar,2022,6,Sunday,13,Afternoon,4,3
2022-03-06 14:25:50,snacks,premium,1.49,2,2.98,cash,3,Mar,2022,6,Sunday,14,Afternoon,3,0
2022-03-03 13:28:14,snacks,premium,3.99,3,11.97,cash,3,Mar,2022,3,Thursday,13,Afternoon,3,0
2022-03-07 14:56:25,snacks,premium,0.19,2,0.38,e-wallet,3,Mar,2022,7,Monday,14,Afternoon,3,3
2022-03-03 11:13:03,snacks,non-member,0.19,1,0.19,e-wallet,3,Mar,2022,3,Thursday,11,Morning,2,3
2022-03-03 19:59:40,snacks,basic,1.99,3,5.97,credit card,3,Mar,2022,3,Thursday,19,Evening,0,1
2022-03-06 13:30:42,snacks,standard,4.49,1,4.49,debit card,3,Mar,2022,6,Sunday,13,Afternoon,4,2
2022-03-01 18:09:19,snacks,premium,1.99,1,1.99,e-wallet,3,Mar,2022,1,Tuesday,18,Evening,3,3
2022-03-04 09:08:02,snacks,gold,4.49,1,4.49,credit card,3,Mar,2022,4,Friday,9,Morning,1,1
2022-03-07 18:29:27,snacks,standard,4.49,4,17.96,e-wallet,3,Mar,2022,7,Monday,18,Evening,4,3
2022-03-02 17:08:19,snacks,premium,0.49,3,1.47,debit card,3,Mar,2022,2,Wednesday,17,Afternoon,3,2
2022-03-01 18:56:44,snacks,non-member,2.99,1,2.99,credit card,3,Mar,2022,1,Tuesday,18,Evening,2,1
2022-03-02 19:36:14,snacks,basic,1.99,2,3.98,credit card,3,Mar,2022,2,Wednesday,19,Evening,0,1
2022-03-05 18:27:19,snacks,premium,2.99,3,8.97,credit card,3,Mar,2022,5,Saturday,18,Evening,3,1
2022-03-06 15:56:17,snacks,standard,4.19,4,16.76,cash,3,Mar,2022,6,Sunday,15,Afternoon,4,0
2022-03-02 09:29:44,snacks,premium,0.19,3,0.5700000000000001,debit card,3,Mar,2022,2,Wednesday,9,Morning,3,2
2022-03-04 13:28:42,snacks,non-member,1.99,1,1.99,e-wallet,3,Mar,2022,4,Friday,13,Afternoon,2,3
2022-03-02 17:53:05,snacks,basic,1.49,4,5.96,e-wallet,3,Mar,2022,2,Wednesday,17,Afternoon,0,3
2022-03-07 10:12:09,snacks,gold,0.49,3,1.47,e-wallet,3,Mar,2022,7,Monday,10,Morning,1,3
2022-03-04 13:12:26,snacks,standard,1.99,1,1.99,credit card,3,Mar,2022,4,Friday,13,Afternoon,4,1
2022-03-07 13:22:29,snacks,standard,1.19,1,1.19,cash,3,Mar,2022,7,Monday,13,Afternoon,4,0
2022-03-05 10:39:54,snacks,basic,1.19,2,2.38,e-wallet,3,Mar,2022,5,Saturday,10,Morning,0,3
2022-03-02 10:03:08,snacks,gold,0.19,2,0.38,e-wallet,3,Mar,2022,2,Wednesday,10,Morning,1,3
2022-03-03 16:42:21,snacks,gold,1.49,2,2.98,e-wallet,3,Mar,2022,3,Thursday,16,Afternoon,1,3
2022-03-06 09:24:32,snacks,basic,4.19,2,8.38,e-wallet,3,Mar,2022,6,Sunday,9,Morning,0,3
2022-03-04 09:08:49,snacks,gold,3.19,3,9.57,credit card,3,Mar,2022,4,Friday,9,Morning,1,1
2022-03-06 10:58:27,snacks,non-member,4.19,3,12.57,credit card,3,Mar,2022,6,Sunday,10,Morning,2,1
2022-03-01 13:57:35,snacks,standard,0.49,1,0.49,e-wallet,3,Mar,2022,1,Tuesday,13,Afternoon,4,3
2022-03-03 09:09:43,snacks,basic,0.19,3,0.5700000000000001,debit card,3,Mar,2022,3,Thursday,9,Morning,0,2
2022-03-06 14:12:15,snacks,basic,2.99,1,2.99,credit card,3,Mar,2022,6,Sunday,14,Afternoon,0,1
2022-03-02 16:02:51,snacks,non-member,1.99,4,7.96,debit card,3,Mar,2022,2,Wednesday,16,Afternoon,2,2
2022-03-03 11:16:15,snacks,premium,1.49,1,1.49,e-wallet,3,Mar,2022,3,Thursday,11,Morning,3,3
2022-03-04 09:44:23,snacks,standard,1.49,4,5.96,debit card,3,Mar,2022,4,Friday,9,Morning,4,2
2022-03-05 18:26:09,snacks,standard,2.99,4,11.96,credit card,3,Mar,2022,5,Saturday,18,Evening,4,1
2022-03-03 11:34:54,snacks,standard,2.99,4,11.96,credit card,3,Mar,2022,3,Thursday,11,Morning,4,1
2022-03-05 11:12:32,snacks,premium,2.99,4,11.96,credit card,3,Mar,2022,5,Saturday,11,Morning,3,1
2022-03-05 11:25:00,snacks,standard,2.99,1,2.99,e-wallet,3,Mar,2022,5,Saturday,11,Morning,4,3
2022-03-07 11:43:22,snacks,non-member,1.19,3,3.57,debit card,3,Mar,2022,7,Monday,11,Morning,2,2
2022-03-06 19:00:27,snacks,non-member,3.19,2,6.38,cash,3,Mar,2022,6,Sunday,19,Evening,2,0
2022-03-03 12:51:18,snacks,gold,4.19,2,8.38,cash,3,Mar,2022,3,Thursday,12,Afternoon,1,0
2022-03-04 10:53:42,snacks,basic,1.19,4,4.76,debit card,3,Mar,2022,4,Friday,10,Morning,0,2
2022-03-07 16:16:07,snacks,non-member,0.19,3,0.5700000000000001,debit card,3,Mar,2022,7,Monday,16,Afternoon,2,2
2022-03-03 14:34:52,snacks,premium,0.19,1,0.19,cash,3,Mar,2022,3,Thursday,14,Afternoon,3,0
2022-03-01 11:28:36,snacks,basic,3.19,4,12.76,credit card,3,Mar,2022,1,Tuesday,11,Morning,0,1
2022-03-05 15:48:10,snacks,non-member,2.99,3,8.97,cash,3,Mar,2022,5,Saturday,15,Afternoon,2,0
2022-03-04 13:02:25,snacks,basic,3.99,1,3.99,debit card,3,Mar,2022,4,Friday,13,Afternoon,0,2
2022-03-06 12:50:13,snacks,standard,1.99,3,5.97,debit card,3,Mar,2022,6,Sunday,12,Afternoon,4,2
2022-03-04 12:17:30,snacks,basic,4.99,1,4.99,cash,3,Mar,2022,4,Friday,12,Afternoon,0,0
2022-03-02 16:45:08,snacks,premium,4.99,4,19.96,cash,3,Mar,2022,2,Wednesday,16,Afternoon,3,0
2022-03-06 09:49:49,snacks,non-member,0.19,1,0.19,debit card,3,Mar,2022,6,Sunday,9,Morning,2,2
2022-03-07 15:21:50,snacks,standard,4.19,1,4.19,credit card,3,Mar,2022,7,Monday,15,Afternoon,4,1
2022-03-01 18:04:24,snacks,basic,0.19,4,0.76,e-wallet,3,Mar,2022,1,Tuesday,18,Evening,0,3
2022-03-07 15:13:45,snacks,standard,1.19,1,1.19,cash,3,Mar,2022,7,Monday,15,Afternoon,4,0
2022-03-03 19:02:41,snacks,non-member,1.99,3,5.97,e-wallet,3,Mar,2022,3,Thursday,19,Evening,2,3
2022-03-07 16:28:56,snacks,basic,1.99,1,1.99,cash,3,Mar,2022,7,Monday,16,Afternoon,0,0
2022-03-07 19:31:53,snacks,non-member,2.99,1,2.99,credit card,3,Mar,2022,7,Monday,19,Evening,2,1
2022-03-07 15:55:30,snacks,premium,4.49,3,13.47,debit card,3,Mar,2022,7,Monday,15,Afternoon,3,2
2022-03-05 12:36:15,snacks,premium,1.19,4,4.76,cash,3,Mar,2022,5,Saturday,12,Afternoon,3,0
2022-03-05 09:53:33,snacks,basic,3.99,3,11.97,cash,3,Mar,2022,5,Saturday,9,Morning,0,0
2022-03-02 17:16:51,snacks,standard,0.49,3,1.47,e-wallet,3,Mar,2022,2,Wednesday,17,Afternoon,4,3
2022-03-03 14:24:15,snacks,gold,0.49,1,0.49,cash,3,Mar,2022,3,Thursday,14,Afternoon,1,0
2022-03-03 11:38:07,snacks,basic,1.19,1,1.19,debit card,3,Mar,2022,3,Thursday,11,Morning,0,2
2022-03-03 15:42:02,snacks,gold,1.49,4,5.96,cash,3,Mar,2022,3,Thursday,15,Afternoon,1,0
2022-03-04 19:07:26,snacks,basic,0.49,4,1.96,e-wallet,3,Mar,2022,4,Friday,19,Evening,0,3
2022-03-03 11:13:20,snacks,basic,2.99,2,5.98,credit card,3,Mar,2022,3,Thursday,11,Morning,0,1
2022-03-03 10:21:48,snacks,basic,0.49,2,0.98,cash,3,Mar,2022,3,Thursday,10,Morning,0,0
2022-03-05 13:50:05,snacks,non-member,0.19,3,0.5700000000000001,cash,3,Mar,2022,5,Saturday,13,Afternoon,2,0
2022-03-02 18:35:04,snacks,basic,3.19,3,9.57,debit card,3,Mar,2022,2,Wednesday,18,Evening,0,2
2022-03-04 09:04:13,snacks,non-member,4.99,3,14.97,e-wallet,3,Mar,2022,4,Friday,9,Morning,2,3
2022-03-07 14:52:11,snacks,premium,1.19,2,2.38,debit card,3,Mar,2022,7,Monday,14,Afternoon,3,2
2022-03-07 15:39:31,snacks,gold,2.99,2,5.98,debit card,3,Mar,2022,7,Monday,15,Afternoon,1,2
2022-03-05 16:02:59,snacks,non-member,4.19,1,4.19,cash,3,Mar,2022,5,Saturday,16,Afternoon,2,0
2022-03-02 16:46:03,snacks,premium,3.19,2,6.38,debit card,3,Mar,2022,2,Wednesday,16,Afternoon,3,2
2022-03-02 12:04:31,snacks,basic,2.99,3,8.97,cash,3,Mar,2022,2,Wednesday,12,Afternoon,0,0
2022-03-01 11:36:26,snacks,premium,0.19,3,0.5700000000000001,credit card,3,Mar,2022,1,Tuesday,11,Morning,3,1
2022-03-02 19:12:55,snacks,premium,0.19,4,0.76,e-wallet,3,Mar,2022,2,Wednesday,19,Evening,3,3
2022-03-04 14:51:23,snacks,standard,4.99,3,14.97,cash,3,Mar,2022,4,Friday,14,Afternoon,4,0
2022-03-03 12:06:12,snacks,gold,0.19,2,0.38,cash,3,Mar,2022,3,Thursday,12,Afternoon,1,0
2022-03-01 15:40:49,snacks,gold,1.99,4,7.96,cash,3,Mar,2022,1,Tuesday,15,Afternoon,1,0
2022-03-02 16:17:01,snacks,basic,4.99,3,14.97,e-wallet,3,Mar,2022,2,Wednesday,16,Afternoon,0,3
2022-03-04 19:31:09,snacks,basic,1.19,1,1.19,credit card,3,Mar,2022,4,Friday,19,Evening,0,1
2022-03-06 11:56:00,snacks,standard,4.49,4,17.96,cash,3,Mar,2022,6,Sunday,11,Morning,4,0
2022-03-03 18:06:08,snacks,premium,4.49,4,17.96,cash,3,Mar,2022,3,Thursday,18,Evening,3,0
2022-03-03 15:32:07,snacks,basic,2.99,2,5.98,cash,3,Mar,2022,3,Thursday,15,Afternoon,0,0
